,Curve_Kmtal,Curve_Kmtalti,Curve_Langd_m,Curve_Radie_m,Curve_Kmtal_km,Curve_Kmtal_meter,Curve_Kmtaltil_km,Curve_Kmtaltil_meter,Curve_Start_Meters,Curve_End_Meters,Track_Bdl,Track_Km,Track_+m,Track_Kmti,Track_+mti,Track_spm,Track_UNE,Track_spår,Track_Pl/Str,Track_Rälmodell,Track_Räl_vikt(kg/m),Track_Sliper_typ,Track_Befästning_typ,Track_Start_Meters,Track_End_Meters
21249,497+52,497+247,194.682,1185.0,497.0,52.0,497.0,247.0,497052.0,497247.0,815.0,495.0,17.0,502.0,91.0,7075.0,N,,Tun-O,UIC,60.0,B,P-Ec,495017.0,502091.0
21250,497+78,497+254,176.0,615.0,497.0,78.0,497.0,254.0,497078.0,497254.0,815.0,495.0,17.0,502.0,91.0,7075.0,N,,Tun-O,UIC,60.0,B,P-Ec,495017.0,502091.0
21251,497+485,497+793,308.396,4320.0,497.0,485.0,497.0,793.0,497485.0,497793.0,815.0,495.0,17.0,502.0,91.0,7075.0,N,,Tun-O,UIC,60.0,B,P-Ec,495017.0,502091.0
21252,497+492,497+788,295.8,4310.0,497.0,492.0,497.0,788.0,497492.0,497788.0,815.0,495.0,17.0,502.0,91.0,7075.0,N,,Tun-O,UIC,60.0,B,P-Ec,495017.0,502091.0
21253,497+515,497+640,125.0,-597.0,497.0,515.0,497.0,640.0,497515.0,497640.0,175.0,497.0,509.0,497.0,898.0,389.0,E,2,Han,UIC,60.0,B2.5,P-Ec,497509.0,497898.0
21259,497+974,498+41,66.084,760.0,497.0,974.0,498.0,41.0,497974.0,498041.0,175.0,497.0,952.0,499.0,189.0,1237.0,E,2,Han,UIC,60.0,B2.5,P-Ec,497952.0,499189.0
21260,498+62,498+66,4.4,-5000.0,498.0,62.0,498.0,66.0,498062.0,498066.0,232.0,498.0,62.0,498.0,768.0,706.0,E,,Lkm,E1,60.0,B2.5,P-Fc,498062.0,498768.0
21261,498+72,498+93,20.141,308.0,498.0,72.0,498.0,93.0,498072.0,498093.0,232.0,498.0,62.0,498.0,768.0,706.0,E,,Lkm,E1,60.0,B2.5,P-Fc,498062.0,498768.0
21262,498+170,498+250,79.823,1472.0,498.0,170.0,498.0,250.0,498170.0,498250.0,232.0,498.0,62.0,498.0,768.0,706.0,E,,Lkm,E1,60.0,B2.5,P-Fc,498062.0,498768.0
21263,498+176,498+250,74.4,1467.0,498.0,176.0,498.0,250.0,498176.0,498250.0,232.0,498.0,62.0,498.0,768.0,706.0,E,,Lkm,E1,60.0,B2.5,P-Fc,498062.0,498768.0
21266,498+283,498+331,48.452,4000.0,498.0,283.0,498.0,331.0,498283.0,498331.0,232.0,498.0,62.0,498.0,768.0,706.0,E,,Lkm,E1,60.0,B2.5,P-Fc,498062.0,498768.0
21267,498+290,498+580,290.0,-364.0,498.0,290.0,498.0,580.0,498290.0,498580.0,232.0,498.0,62.0,498.0,768.0,706.0,E,,Lkm,E1,60.0,B2.5,P-Fc,498062.0,498768.0
21268,498+392,498+450,57.683,-5000.0,498.0,392.0,498.0,450.0,498392.0,498450.0,232.0,498.0,62.0,498.0,768.0,706.0,E,,Lkm,E1,60.0,B2.5,P-Fc,498062.0,498768.0
21269,498+456,498+504,47.45,-99000.0,498.0,456.0,498.0,504.0,498456.0,498504.0,232.0,498.0,62.0,498.0,768.0,706.0,E,,Lkm,E1,60.0,B2.5,P-Fc,498062.0,498768.0
21270,498+636,498+740,104.19,-3500.0,498.0,636.0,498.0,740.0,498636.0,498740.0,224.0,498.0,527.0,498.0,765.0,238.0,E,3,Ei,SJ,50.0,B,Hambo,498527.0,498765.0
21273,498+740,498+763,22.997,308.0,498.0,740.0,498.0,763.0,498740.0,498763.0,224.0,498.0,527.0,498.0,765.0,238.0,E,3,Ei,SJ,50.0,B,Hambo,498527.0,498765.0
21274,498+819,498+897,77.849,2750.0,498.0,819.0,498.0,897.0,498819.0,498897.0,232.0,498.0,797.0,499.0,19.0,222.0,E,,Lkm,E1,60.0,B2.5,P-Fc,498797.0,499019.0
21276,499+97,499+145,48.412,-1164.0,499.0,97.0,499.0,145.0,499097.0,499145.0,212.0,499.0,75.0,499.0,321.0,246.0,U,2,Dy,UIC,60.0,B,P-Ec,499075.0,499321.0
21277,499+97,499+145,48.62,-1160.0,499.0,97.0,499.0,145.0,499097.0,499145.0,212.0,499.0,75.0,499.0,321.0,246.0,U,2,Dy,UIC,60.0,B,P-Ec,499075.0,499321.0
21278,499+101,499+167,66.084,760.0,499.0,101.0,499.0,167.0,499101.0,499167.0,212.0,499.0,75.0,499.0,321.0,246.0,U,2,Dy,UIC,60.0,B,P-Ec,499075.0,499321.0
21279,499+219,499+250,31.0,490.0,499.0,219.0,499.0,250.0,499219.0,499250.0,212.0,499.0,75.0,499.0,321.0,246.0,U,2,Dy,UIC,60.0,B,P-Ec,499075.0,499321.0
21280,499+586,499+826,239.863,2995.0,499.0,586.0,499.0,826.0,499586.0,499826.0,212.0,499.0,578.0,499.0,831.0,253.0,U,2,Dy,UIC,60.0,B,P-Ec,499578.0,499831.0
21281,499+588,499+828,239.9,3000.0,499.0,588.0,499.0,828.0,499588.0,499828.0,212.0,499.0,578.0,499.0,831.0,253.0,U,2,Dy,UIC,60.0,B,P-Ec,499578.0,499831.0
21282,499+625,499+817,191.845,-597.0,499.0,625.0,499.0,817.0,499625.0,499817.0,212.0,499.0,578.0,499.0,831.0,253.0,U,2,Dy,UIC,60.0,B,P-Ec,499578.0,499831.0
21283,499+771,500+236,463.726,1095.0,499.0,771.0,500.0,236.0,499771.0,500236.0,175.0,499.0,627.0,510.0,96.0,10469.0,E,,Han-Häb,UIC,60.0,B2.5,P-Ec,499627.0,510096.0
21284,499+772,500+233,460.586,1099.5,499.0,772.0,500.0,233.0,499772.0,500233.0,175.0,499.0,627.0,510.0,96.0,10469.0,E,,Han-Häb,UIC,60.0,B2.5,P-Ec,499627.0,510096.0
21285,499+857,499+878,20.58,-1460.0,499.0,857.0,499.0,878.0,499857.0,499878.0,212.0,499.0,831.0,508.0,94.0,8263.0,N,,Dy-Bsb,UIC,60.0,B,P-Ec,499831.0,508094.0
21286,500+27,500+617,590.683,-3200.0,500.0,27.0,500.0,617.0,500027.0,500617.0,212.0,499.0,831.0,508.0,94.0,8263.0,N,,Dy-Bsb,UIC,60.0,B,P-Ec,499831.0,508094.0
21287,500+77,500+105,27.322,-99000.0,500.0,77.0,500.0,105.0,500077.0,500105.0,212.0,499.0,831.0,508.0,94.0,8263.0,N,,Dy-Bsb,UIC,60.0,B,P-Ec,499831.0,508094.0
21288,500+99,500+139,40.0,588.0,500.0,99.0,500.0,139.0,500099.0,500139.0,212.0,499.0,831.0,508.0,94.0,8263.0,N,,Dy-Bsb,UIC,60.0,B,P-Ec,499831.0,508094.0
21289,500+302,500+629,327.0,-481.0,500.0,302.0,500.0,629.0,500302.0,500629.0,212.0,499.0,831.0,508.0,94.0,8263.0,N,,Dy-Bsb,UIC,60.0,B,P-Ec,499831.0,508094.0
21290,500+368,500+467,98.599,99000.0,500.0,368.0,500.0,467.0,500368.0,500467.0,212.0,499.0,831.0,508.0,94.0,8263.0,N,,Dy-Bsb,UIC,60.0,B,P-Ec,499831.0,508094.0
21291,500+570,501+439,868.617,-1096.0,500.0,570.0,501.0,439.0,500570.0,501439.0,212.0,499.0,831.0,508.0,94.0,8263.0,N,,Dy-Bsb,UIC,60.0,B,P-Ec,499831.0,508094.0
21292,500+571,501+440,870.528,-1101.5,500.0,571.0,501.0,440.0,500571.0,501440.0,212.0,499.0,831.0,508.0,94.0,8263.0,N,,Dy-Bsb,UIC,60.0,B,P-Ec,499831.0,508094.0
21293,500+689,500+724,34.135,99000.0,500.0,689.0,500.0,724.0,500689.0,500724.0,212.0,499.0,831.0,508.0,94.0,8263.0,N,,Dy-Bsb,UIC,60.0,B,P-Ec,499831.0,508094.0
21294,500+811,500+859,48.0,714.0,500.0,811.0,500.0,859.0,500811.0,500859.0,212.0,499.0,831.0,508.0,94.0,8263.0,N,,Dy-Bsb,UIC,60.0,B,P-Ec,499831.0,508094.0
21295,500+940,500+961,20.8,500.0,500.0,940.0,500.0,961.0,500940.0,500961.0,212.0,499.0,831.0,508.0,94.0,8263.0,N,,Dy-Bsb,UIC,60.0,B,P-Ec,499831.0,508094.0
21296,500+942,501+55,114.106,1018.0,500.0,942.0,501.0,55.0,500942.0,501055.0,212.0,499.0,831.0,508.0,94.0,8263.0,N,,Dy-Bsb,UIC,60.0,B,P-Ec,499831.0,508094.0
21297,500+955,501+325,370.153,-2963.0,500.0,955.0,501.0,325.0,500955.0,501325.0,212.0,499.0,831.0,508.0,94.0,8263.0,N,,Dy-Bsb,UIC,60.0,B,P-Ec,499831.0,508094.0
21298,500+955,501+317,361.5,-2961.0,500.0,955.0,501.0,317.0,500955.0,501317.0,212.0,499.0,831.0,508.0,94.0,8263.0,N,,Dy-Bsb,UIC,60.0,B,P-Ec,499831.0,508094.0
21299,501+66,501+193,127.0,443.0,501.0,66.0,501.0,193.0,501066.0,501193.0,524.0,500.0,962.0,501.0,754.0,787.0,E,20,Fv,SJ,50.0,B,P-Ec,500962.0,501754.0
21300,501+108,501+272,164.0,1852.0,501.0,108.0,501.0,272.0,501108.0,501272.0,524.0,500.0,962.0,501.0,754.0,787.0,E,20,Fv,SJ,50.0,B,P-Ec,500962.0,501754.0
21301,501+143,501+173,30.0,770.0,501.0,143.0,501.0,173.0,501143.0,501173.0,524.0,500.0,962.0,501.0,754.0,787.0,E,20,Fv,SJ,50.0,B,P-Ec,500962.0,501754.0
21302,501+238,501+258,20.0,2000.0,501.0,238.0,501.0,258.0,501238.0,501258.0,524.0,500.0,962.0,501.0,754.0,787.0,E,20,Fv,SJ,50.0,B,P-Ec,500962.0,501754.0
21303,501+298,501+616,318.0,483.0,501.0,298.0,501.0,616.0,501298.0,501616.0,524.0,500.0,962.0,501.0,754.0,787.0,E,20,Fv,SJ,50.0,B,P-Ec,500962.0,501754.0
21304,501+520,501+547,26.845,20000.0,501.0,520.0,501.0,547.0,501520.0,501547.0,524.0,500.0,962.0,501.0,754.0,787.0,E,20,Fv,SJ,50.0,B,P-Ec,500962.0,501754.0
21308,502+189,502+204,15.237,-1000.0,502.0,189.0,502.0,204.0,502189.0,502204.0,815.0,502.0,91.0,502.0,309.0,218.0,U,3,O,E1,60.0,B2.5,P-Fc,502091.0,502309.0
21310,502+426,502+649,223.0,-1374.0,502.0,426.0,502.0,649.0,502426.0,502649.0,815.0,502.0,374.0,504.0,75.0,1701.0,U,3,O,E1,60.0,B2.5,P-Fc,502374.0,504075.0
21311,502+431,502+470,38.419,-430.0,502.0,431.0,502.0,470.0,502431.0,502470.0,815.0,502.0,374.0,504.0,75.0,1701.0,U,3,O,E1,60.0,B2.5,P-Fc,502374.0,504075.0
21313,502+568,502+618,50.487,760.0,502.0,568.0,502.0,618.0,502568.0,502618.0,815.0,502.0,534.0,503.0,382.0,848.0,N,2,O,UIC,60.0,B,P-Ec,502534.0,503382.0
21314,502+592,502+674,82.028,1405.0,502.0,592.0,502.0,674.0,502592.0,502674.0,815.0,502.0,534.0,503.0,382.0,848.0,N,2,O,UIC,60.0,B,P-Ec,502534.0,503382.0
21315,502+592,502+673,81.008,1410.0,502.0,592.0,502.0,673.0,502592.0,502673.0,815.0,502.0,534.0,503.0,382.0,848.0,N,2,O,UIC,60.0,B,P-Ec,502534.0,503382.0
21316,502+721,502+763,42.031,99000.0,502.0,721.0,502.0,763.0,502721.0,502763.0,815.0,502.0,534.0,503.0,382.0,848.0,N,2,O,UIC,60.0,B,P-Ec,502534.0,503382.0
21317,502+725,502+794,68.758,452.0,502.0,725.0,502.0,794.0,502725.0,502794.0,815.0,502.0,534.0,503.0,382.0,848.0,N,2,O,UIC,60.0,B,P-Ec,502534.0,503382.0
21318,502+757,502+791,33.62,150.0,502.0,757.0,502.0,791.0,502757.0,502791.0,815.0,502.0,534.0,503.0,382.0,848.0,N,2,O,UIC,60.0,B,P-Ec,502534.0,503382.0
21319,502+803,502+813,10.217,240.0,502.0,803.0,502.0,813.0,502803.0,502813.0,815.0,502.0,534.0,503.0,382.0,848.0,N,2,O,UIC,60.0,B,P-Ec,502534.0,503382.0
21320,502+814,503+57,243.311,-185.0,502.0,814.0,503.0,57.0,502814.0,503057.0,815.0,502.0,534.0,503.0,382.0,848.0,N,2,O,UIC,60.0,B,P-Ec,502534.0,503382.0
21321,502+825,503+51,225.999,-180.0,502.0,825.0,503.0,51.0,502825.0,503051.0,815.0,502.0,534.0,503.0,382.0,848.0,N,2,O,UIC,60.0,B,P-Ec,502534.0,503382.0
21322,502+837,502+865,27.664,-250.0,502.0,837.0,502.0,865.0,502837.0,502865.0,815.0,502.0,534.0,503.0,382.0,848.0,N,2,O,UIC,60.0,B,P-Ec,502534.0,503382.0
21323,503+68,503+98,29.6,-1318.0,503.0,68.0,503.0,98.0,503068.0,503098.0,224.0,502.0,938.0,504.0,435.0,1495.0,E,,Cas-Jbg,SJ,50.0,B,P-Ec,502938.0,504435.0
21324,503+234,503+262,27.665,250.0,503.0,234.0,503.0,262.0,503234.0,503262.0,224.0,502.0,938.0,504.0,435.0,1495.0,E,,Cas-Jbg,SJ,50.0,B,P-Ec,502938.0,504435.0
21325,503+375,503+521,146.255,1187.0,503.0,375.0,503.0,521.0,503375.0,503521.0,224.0,502.0,938.0,504.0,435.0,1495.0,E,,Cas-Jbg,SJ,50.0,B,P-Ec,502938.0,504435.0
21326,503+381,503+520,138.469,1181.0,503.0,381.0,503.0,520.0,503381.0,503520.0,224.0,502.0,938.0,504.0,435.0,1495.0,E,,Cas-Jbg,SJ,50.0,B,P-Ec,502938.0,504435.0
21327,503+401,503+481,80.271,-565.0,503.0,401.0,503.0,481.0,503401.0,503481.0,224.0,502.0,938.0,504.0,435.0,1495.0,E,,Cas-Jbg,SJ,50.0,B,P-Ec,502938.0,504435.0
21328,503+813,503+843,30.826,99000.0,503.0,813.0,503.0,843.0,503813.0,503843.0,815.0,503.0,436.0,504.0,15.0,579.0,N,2,O,UIC,60.0,B,P-Ec,503436.0,504015.0
21329,503+840,503+993,153.144,-1191.0,503.0,840.0,503.0,993.0,503840.0,503993.0,815.0,503.0,436.0,504.0,15.0,579.0,N,2,O,UIC,60.0,B,P-Ec,503436.0,504015.0
21330,503+841,504+2,160.709,-1186.0,503.0,841.0,504.0,2.0,503841.0,504002.0,815.0,503.0,436.0,504.0,15.0,579.0,N,2,O,UIC,60.0,B,P-Ec,503436.0,504015.0
21331,503+933,503+958,24.19,99000.0,503.0,933.0,503.0,958.0,503933.0,503958.0,815.0,503.0,436.0,504.0,15.0,579.0,N,2,O,UIC,60.0,B,P-Ec,503436.0,504015.0
21332,504+141,504+309,168.0,864.0,504.0,141.0,504.0,309.0,504141.0,504309.0,815.0,504.0,121.0,505.0,504.0,1383.0,U,13,O,E1,60.0,B2.5,P-Fc,504121.0,505504.0
21333,504+147,504+248,101.125,-15000.0,504.0,147.0,504.0,248.0,504147.0,504248.0,815.0,504.0,121.0,505.0,504.0,1383.0,U,13,O,E1,60.0,B2.5,P-Fc,504121.0,505504.0
21334,504+162,504+242,80.78,-12500.0,504.0,162.0,504.0,242.0,504162.0,504242.0,815.0,504.0,121.0,505.0,504.0,1383.0,U,13,O,E1,60.0,B2.5,P-Fc,504121.0,505504.0
21335,504+361,504+494,132.944,970.0,504.0,361.0,504.0,494.0,504361.0,504494.0,264.0,504.0,278.0,504.0,821.0,543.0,E,2,Fkr,SJ,34.0,T,R-und,504278.0,504821.0
21336,504+364,504+387,22.688,99000.0,504.0,364.0,504.0,387.0,504364.0,504387.0,264.0,504.0,278.0,504.0,821.0,543.0,E,2,Fkr,SJ,34.0,T,R-und,504278.0,504821.0
21338,504+772,504+820,48.044,4000.0,504.0,772.0,504.0,820.0,504772.0,504820.0,224.0,504.0,670.0,505.0,362.0,695.0,E,1,Jbg,SJ,50.0,B,P-Ec,504670.0,505362.0
21339,504+880,504+902,22.0,-592.0,504.0,880.0,504.0,902.0,504880.0,504902.0,264.0,504.0,849.0,505.0,96.0,242.0,E,2,Fkr,SJ,34.0,T,R-und,504849.0,505096.0
21340,504+892,504+989,96.917,3400.0,504.0,892.0,504.0,989.0,504892.0,504989.0,264.0,504.0,849.0,505.0,96.0,242.0,E,2,Fkr,SJ,34.0,T,R-und,504849.0,505096.0
21342,505+193,505+331,138.23,1721.0,505.0,193.0,505.0,331.0,505193.0,505331.0,264.0,505.0,96.0,523.0,671.0,18541.0,E,,Fkr-Bf,SJ,34.0,T,R-und,505096.0,523671.0
21343,505+215,505+340,125.118,1710.0,505.0,215.0,505.0,340.0,505215.0,505340.0,264.0,505.0,96.0,523.0,671.0,18541.0,E,,Fkr-Bf,SJ,34.0,T,R-und,505096.0,523671.0
21344,505+234,505+264,30.0,-846.0,505.0,234.0,505.0,264.0,505234.0,505264.0,264.0,505.0,96.0,523.0,671.0,18541.0,E,,Fkr-Bf,SJ,34.0,T,R-und,505096.0,523671.0
21345,505+276,505+525,248.523,1182.0,505.0,276.0,505.0,525.0,505276.0,505525.0,264.0,505.0,96.0,523.0,671.0,18541.0,E,,Fkr-Bf,SJ,34.0,T,R-und,505096.0,523671.0
21346,505+280,505+524,243.501,1177.0,505.0,280.0,505.0,524.0,505280.0,505524.0,264.0,505.0,96.0,523.0,671.0,18541.0,E,,Fkr-Bf,SJ,34.0,T,R-und,505096.0,523671.0
21347,505+451,505+510,59.345,-99000.0,505.0,451.0,505.0,510.0,505451.0,505510.0,224.0,505.0,391.0,505.0,670.0,279.0,E,1,Jbg,SJ,50.0,B,P-Ec,505391.0,505670.0
21348,505+592,505+702,110.0,1052.0,505.0,592.0,505.0,702.0,505592.0,505702.0,815.0,505.0,551.0,505.0,827.0,276.0,U,13,O,E1,60.0,B2.5,P-Fc,505551.0,505827.0
21349,505+623,505+666,43.652,99000.0,505.0,623.0,505.0,666.0,505623.0,505666.0,815.0,505.0,611.0,505.0,827.0,216.0,N,12,O,UIC,60.0,B,P-Ec,505611.0,505827.0
21350,505+696,505+787,91.0,-799.0,505.0,696.0,505.0,787.0,505696.0,505787.0,224.0,505.0,670.0,507.0,846.0,2173.0,E,,Jbg-Ljun,SJ,50.0,B,P-Ec,505670.0,507846.0
21351,505+710,505+756,45.967,99000.0,505.0,710.0,505.0,756.0,505710.0,505756.0,224.0,505.0,670.0,507.0,846.0,2173.0,E,,Jbg-Ljun,SJ,50.0,B,P-Ec,505670.0,507846.0
21352,505+839,506+249,409.56,-1200.0,505.0,839.0,506.0,249.0,505839.0,506249.0,815.0,505.0,827.0,515.0,40.0,9219.0,U,,O-Hv,E1,60.0,B2.5,P-Fc,505827.0,515040.0
21353,505+843,506+251,407.9,-1194.0,505.0,843.0,506.0,251.0,505843.0,506251.0,815.0,505.0,827.0,515.0,40.0,9219.0,U,,O-Hv,E1,60.0,B2.5,P-Fc,505827.0,515040.0
21354,505+865,505+949,83.363,-20000.0,505.0,865.0,505.0,949.0,505865.0,505949.0,815.0,505.0,827.0,515.0,40.0,9219.0,U,,O-Hv,E1,60.0,B2.5,P-Fc,505827.0,515040.0
21355,506+43,506+321,278.0,1199.0,506.0,43.0,506.0,321.0,506043.0,506321.0,815.0,505.0,827.0,515.0,40.0,9219.0,U,,O-Hv,E1,60.0,B2.5,P-Fc,505827.0,515040.0
21356,506+192,506+477,285.0,-3405.0,506.0,192.0,506.0,477.0,506192.0,506477.0,815.0,505.0,827.0,515.0,40.0,9219.0,U,,O-Hv,E1,60.0,B2.5,P-Fc,505827.0,515040.0
21357,506+366,506+623,257.339,742.0,506.0,366.0,506.0,623.0,506366.0,506623.0,815.0,505.0,827.0,515.0,40.0,9219.0,U,,O-Hv,E1,60.0,B2.5,P-Fc,505827.0,515040.0
21358,506+421,506+807,386.0,397.0,506.0,421.0,506.0,807.0,506421.0,506807.0,815.0,505.0,827.0,515.0,40.0,9219.0,U,,O-Hv,E1,60.0,B2.5,P-Fc,505827.0,515040.0
21359,506+705,506+727,22.351,-99000.0,506.0,705.0,506.0,727.0,506705.0,506727.0,815.0,505.0,827.0,515.0,40.0,9219.0,U,,O-Hv,E1,60.0,B2.5,P-Fc,505827.0,515040.0
21360,506+899,506+925,26.048,99000.0,506.0,899.0,506.0,925.0,506899.0,506925.0,815.0,505.0,827.0,515.0,40.0,9219.0,U,,O-Hv,E1,60.0,B2.5,P-Fc,505827.0,515040.0
21361,506+902,507+117,216.1,-589.0,506.0,902.0,507.0,117.0,506902.0,507117.0,815.0,505.0,827.0,515.0,40.0,9219.0,U,,O-Hv,E1,60.0,B2.5,P-Fc,505827.0,515040.0
21362,506+975,507+89,114.871,-790.0,506.0,975.0,507.0,89.0,506975.0,507089.0,815.0,505.0,827.0,515.0,40.0,9219.0,U,,O-Hv,E1,60.0,B2.5,P-Fc,505827.0,515040.0
21363,507+106,507+729,623.158,-1198.5,507.0,106.0,507.0,729.0,507106.0,507729.0,815.0,505.0,827.0,515.0,40.0,9219.0,U,,O-Hv,E1,60.0,B2.5,P-Fc,505827.0,515040.0
21364,507+107,507+726,619.24,-1194.0,507.0,107.0,507.0,726.0,507107.0,507726.0,815.0,505.0,827.0,515.0,40.0,9219.0,U,,O-Hv,E1,60.0,B2.5,P-Fc,505827.0,515040.0
21365,507+292,509+948,2655.947,3200.0,507.0,292.0,509.0,948.0,507292.0,509948.0,815.0,505.0,827.0,515.0,40.0,9219.0,U,,O-Hv,E1,60.0,B2.5,P-Fc,505827.0,515040.0
21366,507+430,507+569,139.0,-390.0,507.0,430.0,507.0,569.0,507430.0,507569.0,815.0,505.0,827.0,515.0,40.0,9219.0,U,,O-Hv,E1,60.0,B2.5,P-Fc,505827.0,515040.0
21367,507+459,507+507,47.472,-1200.0,507.0,459.0,507.0,507.0,507459.0,507507.0,815.0,505.0,827.0,515.0,40.0,9219.0,U,,O-Hv,E1,60.0,B2.5,P-Fc,505827.0,515040.0
21368,507+584,507+610,26.141,99000.0,507.0,584.0,507.0,610.0,507584.0,507610.0,815.0,505.0,827.0,515.0,40.0,9219.0,U,,O-Hv,E1,60.0,B2.5,P-Fc,505827.0,515040.0
21369,507+816,507+870,54.0,2960.0,507.0,816.0,507.0,870.0,507816.0,507870.0,815.0,505.0,827.0,515.0,40.0,9219.0,U,,O-Hv,E1,60.0,B2.5,P-Fc,505827.0,515040.0
21370,507+987,508+214,226.156,592.0,507.0,987.0,508.0,214.0,507987.0,508214.0,224.0,507.0,896.0,511.0,805.0,3909.0,E,,Ljun-Ft,SJ,50.0,B,P-Ec,507896.0,511805.0
21373,508+589,508+989,399.8,-2563.0,508.0,589.0,508.0,989.0,508589.0,508989.0,212.0,508.0,475.0,509.0,716.0,1243.0,U,2,Bsb,UIC,60.0,B,P-Ec,508475.0,509716.0
21374,508+595,508+979,383.99,-2558.0,508.0,595.0,508.0,979.0,508595.0,508979.0,212.0,508.0,475.0,509.0,716.0,1243.0,U,2,Bsb,UIC,60.0,B,P-Ec,508475.0,509716.0
21375,508+675,508+974,299.038,1196.0,508.0,675.0,508.0,974.0,508675.0,508974.0,212.0,508.0,475.0,509.0,716.0,1243.0,U,2,Bsb,UIC,60.0,B,P-Ec,508475.0,509716.0
21376,508+675,508+974,298.4,1191.0,508.0,675.0,508.0,974.0,508675.0,508974.0,212.0,508.0,475.0,509.0,716.0,1243.0,U,2,Bsb,UIC,60.0,B,P-Ec,508475.0,509716.0
21377,508+837,508+906,68.579,767.0,508.0,837.0,508.0,906.0,508837.0,508906.0,212.0,508.0,475.0,509.0,716.0,1243.0,U,2,Bsb,UIC,60.0,B,P-Ec,508475.0,509716.0
21378,509+26,509+570,543.68,1601.0,509.0,26.0,509.0,570.0,509026.0,509570.0,212.0,508.0,475.0,509.0,716.0,1243.0,U,2,Bsb,UIC,60.0,B,P-Ec,508475.0,509716.0
